DATE_TIME,Soil Temperature,Solar Radiation,Precipitation,Air Temperature,WindSpeed,Relative Humidity,VWC,PE
2014-07-09,17.122708333333332,153.3538125,0.06,15.698541666666666,1.895875,74.1425,17.104583333333334,3.6
2014-07-10,17.609166666666667,197.67025,0.05,15.052083333333334,1.6438333333333333,74.3275,15.857916666666668,4.5
2014-07-11,18.481041666666666,153.35245833333335,0.0,16.009166666666665,1.4669791666666667,81.90541666666667,14.6225,3.4
2014-07-12,17.883541666666666,61.48591666666667,4.99,15.703125,1.3996875,88.14291666666666,13.805208333333333,1.6
2014-07-13,18.50916666666667,156.16966666666667,2.7800000000000002,16.688958333333336,1.8874583333333332,83.86375,14.515416666666667,3.3
2014-07-14,17.664583333333333,71.17541666666666,7.4,14.105416666666665,1.5817083333333333,90.18333333333334,17.537499999999998,1.7
2014-07-15,16.99833333333333,92.342,0.0,14.746666666666668,2.0888958333333334,74.40708333333333,19.641458333333333,2.6
2014-07-16,16.18916666666667,52.55497916666667,3.9499999999999997,13.989166666666668,1.9349375,88.7675,19.256041666666665,1.4
2014-07-17,17.136875,138.1554375,0.0,15.788958333333333,2.0288333333333335,76.21208333333333,19.641041666666666,3.4
2014-07-18,17.668333333333333,153.26366666666667,0.0,15.274166666666666,3.2450833333333335,86.19145833333333,18.1275,3.0
2014-07-19,16.949375,25.269791666666666,3.35,15.618958333333333,2.5930208333333336,97.05624999999999,17.39375,0.6
2014-07-20,18.1325,104.7555,0.0,18.002708333333334,1.2298958333333332,89.14375,17.943125,2.2
2014-07-21,18.480208333333334,123.71589583333333,0.08,17.666458333333335,1.4697708333333335,78.89541666666666,17.416875,3.1
2014-07-22,19.155416666666667,181.446875,0.05,17.512291666666666,1.7253541666666665,82.99041666666666,16.431458333333335,4.2
2014-07-23,18.980416666666667,127.71320833333334,0.0,15.265,1.4746249999999999,90.93604166666667,15.518958333333332,2.6
2014-07-24,19.602708333333336,182.40866666666668,0.0,17.6475,1.49325,79.77854166666667,14.600416666666666,4.3
2014-07-25,19.750625,178.60433333333333,0.06,18.517083333333336,1.7265416666666666,72.958125,13.572083333333333,4.8
2014-07-26,19.254375,112.34483333333333,5.67,16.661458333333332,1.2285208333333333,86.91333333333334,12.774583333333334,2.8
2014-07-27,19.2775,178.65510416666666,1.88,15.819583333333334,2.0991458333333335,79.1975,12.941666666666668,4.1
2014-07-28,18.92875,162.12727083333334,0.12000000000000001,16.708541666666665,1.709875,77.27854166666667,13.178333333333335,4.0
2014-07-29,19.581041666666668,153.92722916666665,0.0,16.456041666666668,2.8617500000000002,73.89854166666667,13.244375,3.45
2014-07-30,18.930833333333336,103.76372916666666,0.0,15.918125000000002,3.0855625,76.22958333333334,13.179791666666667,2.9
2014-07-31,18.956041666666668,111.14164583333333,0.05,15.305,2.0664374999999997,75.12854166666666,12.846041666666666,2.9
2014-08-01,18.71,68.38829166666666,2.3000000000000003,14.980208333333332,1.5962916666666667,82.68375,12.64,1.9
2014-08-02,16.753958333333333,42.187125,7.21,13.945833333333333,3.078708333333333,93.17208333333333,12.73375,1.1
2014-08-03,18.257083333333334,130.62358333333333,2.73,15.624375,2.518479166666667,86.41895833333332,13.172083333333333,2.7
2014-08-04,18.10625,148.88216666666668,0.0,14.712291666666667,3.236854166666667,74.681875,13.737708333333332,3.6
2014-08-05,18.182916666666667,136.28897916666668,0.12000000000000001,14.255645833333332,2.0675416666666666,76.575,13.966875,3.2
2014-08-06,18.721041666666668,85.70166666666667,10.35,15.57625,1.2685,93.24624999999999,16.159375,1.8
2014-08-07,18.468333333333334,133.0600625,0.0,14.956874999999998,2.0533958333333335,73.43229166666667,20.049375,3.4
2014-08-08,17.247916666666665,88.77672916666667,22.74,13.992916666666666,2.2535208333333334,84.18270833333334,20.397708333333334,2.3
2014-08-09,17.11854166666667,110.37560416666668,0.0,14.866458333333334,2.4773125,78.08666666666666,21.7025,3.0
2014-08-10,15.182083333333333,28.375,26.4,12.505833333333333,2.9469375,92.81854166666666,21.980208333333334,1.0
2014-08-11,13.520416666666668,18.7510625,14.69,12.081874999999998,5.016437499999999,86.15895833333333,23.799583333333334,1.2
2014-08-12,13.873541666666666,55.00245833333333,10.26,12.439166666666667,3.3604791666666665,90.94791666666667,23.36916666666667,1.2
2014-08-13,15.346874999999999,136.17110416666665,0.0,15.141041666666666,3.257270833333333,73.17416666666666,21.832916666666666,3.4
2014-08-14,15.674375,64.02929166666667,3.13,13.936666666666667,1.4886249999999999,85.17916666666666,21.020208333333333,1.6
2014-08-15,15.568125,94.1795,0.0,13.145208333333334,1.8411666666666668,73.84604166666666,21.43041666666667,2.5
2014-08-16,15.448125,93.0940625,0.33999999999999997,13.531875,3.5854583333333334,78.56708333333333,20.88145833333333,2.5
2014-08-17,14.613958333333334,84.83206249999999,0.0,13.092916666666667,4.00275,73.54854166666667,20.445208333333333,2.6
2014-08-18,14.948125,99.57852083333334,0.0,12.123333333333333,3.317,65.0575,19.70895833333333,2.9
2014-08-19,14.355625000000002,76.23372916666666,0.0,11.201875000000001,2.7376875,67.96270833333334,18.925625,2.4
2014-08-20,14.0675,80.64254166666667,0.08,10.601645833333334,2.2937499999999997,75.38833333333334,18.143125,2.2
2014-08-21,14.626249999999999,88.46775000000001,7.11,10.652854166666666,1.5645625,87.58749999999999,18.13145833333333,1.9
2014-08-22,13.782916666666667,92.37070833333333,0.0,11.136104166666668,2.6275625000000002,71.816875,19.471458333333334,2.7
2014-08-23,14.426666666666668,109.10704166666666,1.8,11.429729166666666,2.2973541666666666,70.20875,19.298750000000002,2.7
2014-08-24,14.061875,77.53372916666666,0.0,10.400854166666667,1.7252083333333335,68.14520833333333,19.024791666666665,2.3
2014-08-25,13.596666666666666,85.7631875,0.06,10.849499999999999,3.728291666666667,78.61791666666666,18.648333333333333,2.2
2014-08-26,14.578333333333333,88.86222916666667,0.0,11.456541666666666,3.0311458333333334,77.61666666666666,18.030208333333334,2.2
2014-08-27,14.216041666666667,90.57633333333332,0.0,11.0223125,2.9259791666666666,83.375,17.359583333333333,2.1
2014-08-28,15.864791666666667,83.98710416666667,6.49,14.388958333333333,3.0032083333333333,89.154375,17.033125000000002,1.8
2014-08-29,14.742708333333333,35.87791666666667,1.92,13.615416666666667,3.1928541666666668,89.87291666666665,18.604375,1.1
2014-08-30,14.518125,55.5848125,0.0,14.743125,3.449104166666667,75.309375,19.48,2.2
2014-08-31,15.380625,86.56804166666666,0.41000000000000003,15.664583333333333,2.3895833333333334,71.10312499999999,19.16,2.4
2014-09-01,16.471458333333334,106.41275,0.0,14.970416666666667,2.06475,71.9175,18.564375000000002,2.8
2014-09-02,15.282708333333334,48.59645833333334,0.0,13.319583333333334,1.6208124999999998,78.689375,17.969375,1.5
2014-09-03,15.742291666666667,44.156083333333335,0.0,14.589166666666666,1.4747916666666667,84.243125,17.305208333333333,1.1
2014-09-04,16.348958333333332,40.96508333333333,0.0,15.434791666666667,1.6178541666666666,86.80541666666666,16.717916666666667,1.1
2014-09-05,15.431666666666667,23.561729166666666,4.43,13.475833333333334,0.9363125,96.64583333333333,16.48125,0.6
2014-09-06,15.137291666666668,76.50816666666667,2.49,12.071458333333334,1.8091458333333332,84.06583333333333,16.868125,1.9
2014-09-07,14.037083333333333,71.59637500000001,0.0,12.347604166666665,3.0604791666666666,72.3975,17.534791666666667,2.5
2014-09-08,14.352291666666666,77.384,0.0,13.147708333333334,2.021,68.51291666666667,17.436458333333334,2.3
2014-09-09,15.0875,57.108291666666666,0.0,13.128749999999998,1.4345416666666668,80.31541666666666,17.077916666666667,1.5
2014-09-10,15.723333333333334,91.847,0.0,13.44625,1.8087291666666667,84.41645833333334,16.55,2.2
2014-09-11,15.464583333333332,51.43939583333333,0.0,13.155208333333334,1.4614166666666666,91.39458333333333,16.015,1.4
2014-09-12,15.702083333333334,71.50339583333333,0.0,13.445,1.3721875,88.91250000000001,15.53125,1.6
2014-09-13,15.989375,66.96795833333333,0.0,13.553958333333334,1.3707500000000001,92.97020833333333,15.109375,1.4
2014-09-14,15.381041666666667,42.3503125,0.0,13.517291666666667,2.4393125,84.91854166666667,14.767708333333333,1.3
2014-09-15,14.588958333333332,16.176791666666666,6.66,13.473958333333334,3.5544999999999995,93.47083333333335,14.571458333333332,0.6
2014-09-16,14.862083333333333,36.655520833333334,1.33,13.627083333333333,1.9626875000000001,97.28750000000001,15.318958333333333,0.7
2014-09-17,14.954791666666667,32.88010416666667,0.57,13.474166666666667,0.8811249999999999,94.03333333333335,16.213958333333334,0.7
2014-09-18,15.130625,16.19695833333333,0.98,14.203333333333333,2.164895833333333,99.11458333333333,16.448333333333334,0.3
2014-09-19,14.918333333333335,24.22010416666667,0.23,13.550416666666665,1.3122083333333332,95.33749999999999,17.159791666666667,0.5
2014-09-20,15.355833333333335,54.04954166666667,1.17,13.948125,1.4172083333333332,82.18479166666667,17.86916666666667,1.5
2014-09-21,13.969166666666666,32.710875,0.0,11.289833333333334,1.5592291666666667,77.24958333333333,18.055625,1.5
2014-09-22,13.819583333333334,60.1173125,0.0,12.242666666666667,1.7240624999999998,84.16354166666666,17.628958333333333,1.6
2014-09-23,14.195833333333333,47.42445833333334,2.36,12.667291666666666,2.6175625,79.82479166666667,16.937083333333334,1.6
2014-09-24,13.245624999999999,56.756062500000006,0.07,11.333458333333333,2.267375,76.90604166666667,16.716875,2.0
2014-09-25,13.759375,52.36922916666666,0.0,15.126458333333334,3.900770833333333,82.41104166666666,16.418541666666666,1.7
2014-09-26,13.833125,45.460437500000005,0.13,13.61625,4.406875,66.54145833333332,15.954583333333332,2.6
2014-09-27,13.138958333333333,44.53760416666666,0.0,12.899583333333334,3.212229166666667,73.68520833333334,15.411666666666667,2.0
2014-09-28,13.728541666666667,29.04625,0.0,14.713958333333332,1.8932916666666666,84.20875,15.535416666666668,1.1
2014-09-29,14.081874999999998,32.1994375,0.0,14.282291666666666,1.3783125,87.85479166666666,15.126041666666666,1.0
2014-09-30,14.00875,36.48158333333333,0.0,14.78,2.208458333333333,83.26479166666667,15.336458333333333,1.4
2014-10-01,14.045208333333333,40.35939583333333,0.81,12.6740625,2.3471041666666665,75.135625,15.076041666666667,1.8
2014-10-02,12.166875,25.59183333333333,0.05,10.520458333333332,2.582104166666667,77.01583333333333,14.845416666666667,1.6
2014-10-03,12.553125,9.76125,12.02,12.002916666666666,2.4661874999999998,88.45375,14.998333333333333,0.7
2014-10-04,11.820208333333333,16.448916666666666,20.29,8.683104166666666,1.5412916666666667,89.31541666666668,24.332708333333333,0.8
2014-10-05,10.831666666666665,21.1273125,0.0,9.299375,2.5363333333333333,84.01916666666666,22.96291666666667,1.1
2014-10-06,10.722708333333335,-16.661166666666666,10.72,9.441895833333334,4.826583333333333,88.1875,24.765,0.6
2014-10-07,10.390416666666667,30.902833333333334,8.44,9.0694375,3.172,84.62125,24.788750000000004,1.2
2014-10-08,10.598958333333334,22.698104166666667,0.8099999999999999,9.632416666666666,2.612625,83.076875,23.31895833333333,1.1
2014-10-09,11.043333333333335,29.418499999999998,6.32,9.900833333333333,1.6462916666666667,91.85000000000001,24.724375,0.7
2014-10-10,10.723541666666668,7.689020833333333,0.0,9.046645833333333,1.2552291666666666,87.87791666666668,24.377291666666668,0.6
2014-10-11,9.928541666666666,-3.0796458333333327,0.0,7.398020833333334,1.1367291666666668,91.04833333333333,24.74020833333333,0.5
2014-10-12,9.776875,29.251749999999998,0.0,8.594979166666667,1.5548541666666666,83.67583333333333,24.40354166666667,1.1
2014-10-13,9.78625,1.8538958333333335,0.0,8.379979166666667,3.5465208333333336,78.61458333333333,23.990416666666665,1.0
2014-10-14,9.196875,4.393895833333333,0.0,8.3299375,3.5191250000000003,72.66916666666667,23.385833333333334,1.2
2014-10-15,9.376875,9.043958333333332,0.0,9.232770833333333,3.477770833333333,80.08958333333334,22.858125,1.0
2014-10-16,9.89875,10.769583333333332,5.37,10.421041666666666,4.0988125,92.83541666666667,22.982083333333335,0.4
2014-10-17,11.2425,39.250458333333334,5.96,12.958333333333334,2.651520833333333,92.28354166666666,27.20104166666667,0.8
2014-10-18,12.3925,30.188895833333333,5.45,14.88,4.329208333333333,84.65104166666667,27.360416666666666,1.2
2014-10-19,12.061041666666666,-2.354083333333333,0.36,12.783541666666666,5.146145833333334,78.80229166666668,25.532083333333333,1.2
2014-10-20,11.309375000000001,21.340979166666667,0.0,11.209583333333333,3.6371249999999997,83.07083333333334,24.933541666666667,1.1
2014-10-21,10.924999999999999,5.350499999999999,1.97,8.574770833333334,5.669083333333333,74.888125,24.534791666666667,1.3
2014-10-22,9.412291666666667,-5.725666666666666,0.0,9.038583333333333,2.6798125,82.73604166666667,24.445833333333336,0.6
2014-10-23,10.683541666666665,9.123520833333332,0.31,11.753333333333332,3.7236458333333338,90.63958333333333,24.20895833333333,0.5
2014-10-24,10.339375,4.160166666666666,0.35000000000000003,8.9108125,2.481666666666667,85.539375,24.042291666666667,0.7
2014-10-25,10.091875,3.2868541666666657,0.08,10.426875,4.709604166666667,78.92854166666667,23.715833333333336,1.2
2014-10-26,10.29125,-1.464208333333333,0.0,12.306875,6.527916666666666,78.18083333333333,23.092291666666668,1.3
2014-10-27,11.377083333333333,1.5056666666666667,3.24,14.316875000000001,4.314583333333333,88.4375,22.738125,0.5
2014-10-28,11.592500000000001,-19.87772916666667,12.7,10.152625,3.3601041666666664,87.17229166666668,27.061458333333334,0.3
2014-10-29,9.268125,-8.190020833333334,0.0,6.160770833333333,1.6115625,83.67395833333333,26.467708333333334,0.5
2014-10-30,9.516666666666667,3.5838958333333335,1.7,9.530354166666667,1.5087708333333334,94.39999999999999,26.514583333333334,0.2
2014-10-31,10.792708333333332,7.906041666666667,0.29000000000000004,14.49375,2.3279791666666667,88.91791666666667,26.69666666666667,0.4
2014-11-01,11.0725,5.085520833333334,1.3,11.285625000000001,3.701020833333333,83.92145833333333,26.391458333333333,0.8
2014-11-02,10.389166666666666,-12.822875000000002,0.0,9.284791666666667,3.1044791666666662,82.731875,26.507499999999997,0.6
2014-11-03,9.103541666666667,6.03875,5.57,6.2181041666666665,1.9037083333333333,91.05312500000001,27.831458333333334,0.5
2014-11-04,8.635,-10.352520833333333,0.0,6.9250625,2.8486666666666665,81.92729166666668,27.207916666666666,0.6
2014-11-05,7.751874999999999,-21.275604166666668,0.0,4.6941250000000005,2.602,77.24166666666666,26.534791666666667,0.6
2014-11-06,7.053541666666667,-6.994270833333334,9.15,6.230687499999999,3.0035208333333334,89.76166666666667,28.056250000000002,0.3
2014-11-07,8.313958333333334,-5.116145833333333,9.36,8.5524375,2.607854166666667,92.19854166666666,29.379375,0.3
2014-11-08,7.564374999999999,-1.292354166666666,5.62,7.0778541666666674,1.6625416666666668,92.21749999999999,28.293125,0.3
2014-11-09,7.551458333333334,6.817,0.0,5.676354166666666,1.5148541666666666,94.81041666666665,28.254375,0.4
2014-11-10,7.198541666666667,-9.021083333333333,0.0,5.7036875,1.469875,96.17916666666667,27.588333333333335,0.2
2014-11-11,7.871666666666666,-2.8871249999999997,1.18,9.586333333333334,4.995958333333333,92.99374999999999,27.749583333333334,0.3
2014-11-12,8.979791666666666,-6.630395833333334,14.07,10.247916666666667,5.203145833333333,93.84375,30.229791666666667,0.2
2014-11-13,8.443958333333333,-25.112979166666666,3.6,8.963791666666667,4.701791666666667,90.3875,29.750208333333333,0.3
2014-11-14,8.803958333333332,-9.252625,16.59,9.336583333333333,4.5045625,94.8125,31.001458333333332,0.2
2014-11-15,8.266458333333334,7.994875,0.06,7.5691041666666665,2.105,96.6125,29.243333333333336,0.3
2014-11-16,7.935833333333334,9.965208333333333,1.68,7.3676458333333334,1.9219791666666666,91.87083333333334,29.081041666666664,0.5
2014-11-17,8.525416666666667,3.236875,8.36,9.439791666666666,4.087229166666667,95.20833333333333,31.002916666666668,0.2
2014-11-18,8.969791666666667,3.7700833333333335,1.83,9.912916666666666,2.7610833333333336,96.47291666666666,30.097291666666667,0.2
2014-11-19,8.915625,-1.5555833333333335,3.2,9.113958333333333,3.2805416666666667,93.98333333333333,30.504583333333333,0.3
2014-11-20,8.861041666666667,0.8788333333333332,1.53,8.756874999999999,1.8793749999999998,95.44791666666667,30.777708333333333,0.2
2014-11-21,8.351666666666667,-9.966166666666668,1.38,7.858479166666666,3.188333333333333,92.45625,30.256249999999998,0.3
2014-11-22,8.270416666666668,-0.6006250000000003,8.06,8.241083333333334,2.1121458333333334,95.675,32.16041666666667,0.2
2014-11-23,6.5687500000000005,-31.757395833333334,0.0,4.873541666666667,1.8152291666666667,90.05104166666666,30.630625,0.3
2014-11-24,5.736875,-35.99797916666667,0.0,6.1678125,2.6024166666666666,87.2375,30.302083333333332,0.2
2014-11-25,6.122916666666666,-7.320104166666666,0.32,5.9023125,1.2370625,95.54166666666667,30.061666666666667,0.1
2014-11-26,6.117083333333333,-1.1412499999999999,0.29,5.013416666666667,1.4985208333333333,96.3625,30.034375,0.2
2014-11-27,6.726875,6.443437499999999,2.0100000000000002,7.31975,2.3273958333333336,98.27708333333334,30.623125,0.1
2014-11-28,7.741875,3.3804583333333333,0.87,9.0186875,2.4854583333333333,98.49791666666665,31.5275,0.1
2014-11-29,8.222083333333332,3.5768958333333334,0.39,8.930625000000001,2.2345,99.33333333333333,31.249375,0.0
2014-11-30,7.374791666666667,-19.020541666666666,0.35,7.595020833333333,1.9761666666666666,91.16708333333332,30.923541666666665,0.4
2014-12-01,6.475416666666667,-2.6947083333333333,1.12,5.728291666666666,1.1225208333333334,97.51666666666667,30.388958333333335,0.1
2014-12-02,5.361458333333334,-25.350104166666668,0.41000000000000003,3.554479166666667,1.7780624999999999,82.17083333333333,31.215416666666666,0.5
2014-12-03,3.594583333333333,-30.502770833333333,0.07,3.5526458333333335,1.3621666666666667,92.83125,30.596875,0.3
2014-12-04,4.288333333333333,-3.69403125,0.0,4.557708333333333,0.9777708333333334,94.75416666666666,30.347291666666667,0.1
2014-12-05,4.00875,-32.13641666666667,0.06,3.067604166666667,1.8280208333333334,82.535,30.096041666666668,0.3
2014-12-06,3.06625,-12.586354166666666,0.79,4.196666666666666,1.765,88.85416666666667,29.829375,0.2
2014-12-07,3.854791666666667,-32.729625,2.37,3.3778333333333332,4.022520833333333,87.76229166666667,30.815833333333334,0.3
2014-12-08,2.606875,-53.25002083333334,0.07,2.0188125,3.85525,84.02729166666667,31.220208333333332,0.3
2014-12-09,2.7218750000000003,-16.9025625,5.46,4.157479166666667,3.649729166666667,89.15104166666667,31.43375,0.3
2014-12-10,2.938125,-22.22702083333333,10.120000000000001,2.440770833333333,4.8616874999999995,86.09645833333333,33.22145833333334,0.5
2014-12-11,2.35125,-29.6083125,3.44,1.4363958333333333,4.547875,89.35104166666667,32.34354166666667,0.3
2014-12-12,1.5704166666666666,-49.75229166666667,0.43,1.0808333333333333,2.826541666666667,85.68666666666667,30.856041666666666,0.2
2014-12-13,1.269375,-31.351354166666667,0.18,1.2785208333333333,2.3433958333333336,85.93104166666666,30.2175,0.2
2014-12-14,2.625,-26.953666666666667,0.5800000000000001,5.456145833333333,4.3201875,84.038125,31.2175,0.3
2014-12-15,1.8575,-44.25602083333333,0.0,2.6821249999999996,2.5344166666666665,82.30645833333334,30.623333333333335,0.3
2014-12-16,1.49,-33.40325,8.06,2.7551875,2.723708333333333,76.92145833333333,30.615,0.4
2014-12-17,1.9895833333333333,-14.120020833333333,0.55,5.486,1.8971458333333333,87.03520833333333,32.036458333333336,0.3
2014-12-18,3.344583333333333,-40.434041666666666,0.52,7.206062500000001,3.852375,89.25625000000001,30.957708333333333,0.1
2014-12-19,2.66375,-42.472875,0.92,3.3407916666666666,4.735645833333334,83.61520833333333,31.026041666666668,0.4
2014-12-20,2.4127083333333332,-39.471125,0.0,4.955333333333333,4.1794375,77.19041666666666,30.646041666666665,0.5
2014-12-21,4.453125,-5.851229166666666,3.33,8.846270833333334,5.1504375,90.50833333333333,30.676875,0.2
2014-12-22,5.4191666666666665,-31.9111875,0.51,7.423625,4.768041666666667,82.92916666666666,31.951458333333335,0.4
2014-12-23,4.149375,-45.37020833333333,0.0,4.964041666666667,2.5932708333333334,87.64375,30.584999999999997,0.1
2014-12-24,2.826875,-48.163333333333334,2.34,3.8586458333333336,4.099541666666666,83.443125,31.01354166666667,0.3
2014-12-25,2.0654166666666667,-39.93004166666667,0.0,1.8009583333333332,1.4461666666666666,81.144375,31.246875,0.2
2014-12-26,1.245625,-22.241854166666666,0.09,-1.6096875,0.9374583333333333,94.02083333333333,29.859375,0.1
2014-12-27,1.000625,-24.527479166666666,0.27,-0.2999791666666667,1.7670833333333331,90.06458333333335,29.44434697309417,0.1
2014-12-28,0.781875,-45.10335416666666,0.0,1.12925,1.6413333333333335,83.07729166666667,30.123901345291483,0.2
2014-12-29,0.545625,-45.53297916666667,0.0,0.2683333333333333,1.5040000000000002,89.58333333333333,30.89017937219731,0.1
2014-12-30,0.5160416666666666,-13.598145833333334,1.45,4.566083333333333,3.1344999999999996,92.1125,31.656457399103143,0.2
2014-12-31,0.668125,-3.7550416666666666,0.89,6.7043541666666675,2.4254374999999997,88.20854166666668,32.40719824364724,0.3
2015-01-01,3.6777083333333334,-14.087312500000001,10.52,9.4686875,4.466729166666666,88.37166666666667,33.054375,0.1
