Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety
41.1748714171361,38.23054745512864,64.0730749933037,37.19348791960607,96.10897749830916,6.383981951272261,41.97637966693564,Wheat,Clay,Hard Red
60.51820366239748,44.508428570168256,41.48294030495644,11.588797011243075,74.33329054904365,5.7780580561756425,354.5887792914158,Wheat,Clay,Hard Red
26.442777195804855,41.06899423575887,61.28503210782473,41.549439146965234,45.94387428512782,7.076783933693666,23.148993060776466,Wheat,Clay,Soft Red
89.49794418227674,58.66649659023224,79.7079247398587,39.02417118847167,66.44424535740394,8.377958535142618,264.4280898410537,Wheat,Sandy,Hard Red
89.5273071376434,35.00835287093844,99.939410095499,19.646960422152738,73.79166128637412,4.820141866217057,312.2701693412588,Wheat,Sandy,Hard Red
116.0719582267819,36.4507667156645,50.579984141502855,23.795928323111774,32.52864524785379,6.732529387308077,27.649409617917733,Wheat,Silt,Hard Red
77.97529052340525,29.31582699510904,59.37264081089445,14.72167561658638,89.13146068906184,7.594291957646599,142.4970420073831,Wheat,Peaty,Hard Red
69.59895550548646,50.583466166865705,39.93256983654126,22.949753319217656,38.789404105511785,4.984297834430501,352.7950627032609,Wheat,Peaty,Durum
112.58651398372348,69.04414109542333,17.471383159427518,38.61144809147254,46.27751319601368,8.030642090174746,58.23594126633154,Wheat,Peaty,Hard Red
79.60470371416436,44.38768141329028,71.95499417204768,20.79332357906867,92.4180309199703,6.444981776444626,161.1156849467001,Wheat,Saline,Durum
86.15022470404406,26.06281498764993,76.74479906515502,19.91819604028666,84.34474766776316,5.325714974598428,297.884525261654,Wheat,Saline,Durum
44.276938975091696,12.46577462602763,48.25060578934474,33.2338965747008,41.17339824512236,8.304115428547108,138.7630316313967,Wheat,Saline,Durum
15.489300710800864,26.795681894935303,25.84608800215769,29.10409265151868,95.42226030845518,4.949606457930843,169.63991093767183,Wheat,Clay,Durum
49.54715743163393,8.84311450451731,11.094883912614744,31.87171504773524,33.20904625329653,5.658023032037285,330.25744106380114,Wheat,Sandy,Durum
73.47437016556813,57.77973562159506,11.396605279461625,29.237966596113765,39.46803957500693,4.735101154789362,399.58657610407295,Wheat,Silt,Soft Red
48.72148650824547,52.57785078877343,57.28301732813734,10.958489700676616,75.39638952604903,7.739435501908305,206.6312126785801,Wheat,Sandy,Soft Red
103.00022343787757,74.36507744604287,23.321581157910902,34.651936817446575,61.34004446599228,7.757289666732391,223.81936198788296,Wheat,Loamy,Hard Red
85.97993190182875,7.645045353102128,13.07197709633066,13.788226232528878,74.84354187098364,5.170195430366715,56.98438601908024,Wheat,Clay,Durum
110.69359773700867,20.3124886723168,76.36757030132772,40.94556384850232,86.16303238506028,4.613236869566878,178.4782606103107,Wheat,Loamy,Durum
40.88684264519311,25.2024120348366,83.42048039392118,15.451850499422443,71.58279557767305,8.326087369290985,362.3438152055524,Wheat,Clay,Hard Red
146.1303386215579,9.330646897022028,46.19429290119549,22.407756800858973,92.1517215296916,5.155636581942389,318.1901730592641,Wheat,Loamy,Durum
88.6713224417066,78.25778304592099,20.471728846141723,21.88071606511288,34.26853480771195,6.710296585351255,285.4414348635681,Wheat,Loamy,Hard Red
9.661035996883667,66.86138760941157,28.69867908362966,43.29247409247488,99.1230673134523,6.476811163795615,282.0073282226151,Wheat,Peaty,Soft Red
84.94770951125695,46.10102102167348,17.807940101582606,17.704053284052826,43.82902260024053,5.014074972862106,336.82954111455336,Wheat,Sandy,Soft Red
107.19920261205128,14.2778857791415,30.678698139377005,13.819107332205943,59.30740587218914,7.595961604598692,251.0905772285506,Wheat,Sandy,Soft Red
148.5535125311745,76.39130531350409,38.072545558746825,29.16168426903734,71.17549361039349,8.110979736077194,229.4183512649045,Wheat,Silt,Soft Red
125.18861561190748,49.30135987677004,84.81752413355035,37.29780470188101,62.55068465302975,6.986162333509092,356.0847461346886,Wheat,Saline,Durum
139.4414033964647,22.4811528139965,35.00204864690282,20.30236995695499,36.70567744307711,6.376481616239582,132.46928632301604,Wheat,Peaty,Soft Red
148.07013149239654,16.462276634556737,86.53783803277214,33.71705721406795,95.91075367676277,4.511999410205691,394.6494256853353,Wheat,Loamy,Hard Red
36.7802670047716,43.86704923293969,98.16542290511904,11.163524483010203,59.373784029671285,6.496194165188058,377.3311208820539,Wheat,Sandy,Soft Red
7.785825950802715,19.59042122945088,37.87471780349212,43.649694738976166,73.17372521431285,4.538640485474026,132.8406785428573,Wheat,Saline,Soft Red
127.77284439280244,52.08999937982712,38.36261040138565,10.529013640400384,42.07225294263753,8.273374954414338,111.75523259277637,Wheat,Peaty,Hard Red
120.7381302669567,54.52139430212352,19.8359686782593,12.549254542219217,74.12216446965786,6.084881675605055,190.4877268321435,Wheat,Silt,Soft Red
67.4435806671122,18.082096135672053,12.943731840150075,11.583906531739824,55.70088410354977,5.974028280542677,360.4237229650537,Wheat,Saline,Hard Red
52.794487704377474,39.80579051231409,39.355249210742926,33.19030920926853,91.03349310230116,7.170987303425608,125.1306833917748,Wheat,Sandy,Soft Red
138.40919584556184,40.2343877692938,31.180794317751968,10.859725425489692,53.90201660342996,7.702863187363468,377.7481131954604,Wheat,Silt,Hard Red
63.83325124393108,85.96608111159122,53.36279957046124,15.580760356010687,95.6146226902655,5.67207263800962,277.5552009139532,Wheat,Peaty,Hard Red
58.13526513834064,22.0647227434871,70.19937061482997,40.53138312432028,69.56618940721319,6.223611636776711,121.70617508922822,Wheat,Peaty,Hard Red
53.77126207282085,43.60888057304844,77.37459415490068,31.326020082458378,67.21219459585714,6.3216278164306585,273.862873280529,Wheat,Silt,Durum
64.1024777082652,10.79089919484093,41.27421607103389,41.97326243144555,83.15745271166026,4.7713600057065175,286.7046878963826,Wheat,Silt,Hard Red
34.4024868030901,34.32815175259111,39.986631237860045,23.261987270565395,76.20820536675939,5.60091445019502,269.0397195705005,Wheat,Loamy,Durum
7.349900951159527,51.050116153267645,89.69758411017908,29.6444626879774,95.39954078121777,6.302086869827322,63.05678676597061,Wheat,Sandy,Durum
24.00510968134879,87.07151259313477,84.88927868451806,35.56880357943882,32.732190995777216,5.9534034564146125,50.42404447367456,Wheat,Sandy,Hard Red
126.57849543780414,45.08701646170721,19.294329456978595,26.85174478332477,87.01874483751708,7.546239616386964,113.3138061194864,Wheat,Silt,Soft Red
110.5170887541124,54.16633393060557,52.26849149257021,16.06034475242506,52.77348713366982,7.504927166879778,322.31930270393246,Wheat,Saline,Durum
47.56224800974187,26.434082547095286,44.567974188198406,15.0661225119151,59.96772342705016,6.286177160297128,48.663187992503694,Wheat,Loamy,Durum
47.04916255373502,77.55333641187916,81.50191183761979,29.726590829357235,70.177994841565,7.613648717070223,306.35607263872026,Wheat,Silt,Hard Red
78.7407195918273,55.45075258454013,93.3222650201259,19.782224930346857,77.04220319461447,5.846309372603388,157.56299107315823,Wheat,Sandy,Soft Red
16.357388933057322,12.182764992422335,32.833369868762375,20.133970283758597,87.66758449686608,6.918161497643872,387.8850421343722,Wheat,Sandy,Soft Red
22.8144748679266,87.37668634550714,94.65656373344396,34.89015610360676,55.08946752315768,7.868538115997563,156.21266142550382,Wheat,Clay,Soft Red
36.52134011836465,58.99120256527284,56.77275709373284,17.970453155932244,88.32950422864639,6.088442026538866,132.0674454736095,Wheat,Peaty,Soft Red
21.33816643396905,84.35069143879211,69.09176305073689,15.572778526276416,83.2448558312694,6.12210111041439,310.51992555133324,Wheat,Peaty,Soft Red
143.44205416298783,27.8356536854554,64.0133422452981,26.613043366757896,87.84334700529985,5.141066663963144,100.34213938612362,Wheat,Peaty,Durum
55.166216656815614,5.9988271980409005,33.22544024303977,12.280061586374512,54.34003199740627,4.540525723392012,144.93787206036495,Wheat,Silt,Durum
83.78380734070056,36.07244088337227,96.96042070749012,11.669134822710488,70.86951434994688,4.6621293796754575,159.6220300967636,Wheat,Sandy,Hard Red
145.61307358128943,77.35795891956536,21.66225755538172,16.41941133037942,80.08304248780328,6.392548784426566,211.6140478817481,Wheat,Sandy,Durum
66.33133484369799,57.81155141251698,57.569291781161134,19.575836192272156,53.385221096014064,4.6851836097590684,160.08523147454912,Wheat,Loamy,Soft Red
136.97249860499173,87.32441963967216,26.881965415557087,11.871081264625555,67.3056045650434,5.823302117777842,284.6293271899807,Wheat,Sandy,Soft Red
105.3887791209868,87.16806756787317,67.78149449217176,14.16782733975772,65.41662871216678,5.586534995985893,359.7249111953726,Wheat,Sandy,Soft Red
144.64184175060595,16.690293028717527,36.22432501715679,20.39517495415263,46.84140829169638,6.193524440620812,241.97707681842635,Wheat,Sandy,Hard Red
5.517631230004371,45.34186479566611,59.47973716259374,15.31840906852658,31.67414968306998,8.180892023257524,35.57852582405327,Wheat,Sandy,Soft Red
91.60616017787518,19.05387846993043,74.86722980713265,39.69673230137324,97.3301815627138,7.915081118463647,198.04744266647015,Wheat,Sandy,Hard Red
131.6149969233833,48.51358195716393,87.29911485464122,44.51912606609929,32.5607582960795,5.08809405524792,320.67040755718506,Wheat,Sandy,Soft Red
13.227324489484168,13.055076980454244,94.93432539148276,16.187899265670104,59.56335060167049,5.581771479391463,304.8129466675616,Wheat,Peaty,Durum
97.33517974373146,40.40361091276581,28.8841667768586,43.85969981428237,78.21785417843944,6.517623690983379,23.70308752192228,Wheat,Loamy,Soft Red
97.15628189921628,29.57530810886441,54.99877232662024,43.8858538230722,83.41005227951858,6.175358962427136,144.11173321415447,Wheat,Clay,Soft Red
131.92894760608203,52.80254248346882,65.401846306327,18.83535795953703,78.8554677281387,7.143424508451421,367.83326462402965,Wheat,Sandy,Durum
128.27176843118406,33.374005805980474,64.36763233369537,32.508449773191,61.81336140713664,6.346386156958162,53.990935325036375,Wheat,Sandy,Soft Red
35.7594106871901,21.46995980765463,29.54033748420049,41.46715417581656,71.26783387585648,6.004241793380926,73.63833446224038,Wheat,Saline,Durum
94.53854553378542,29.38999615143796,71.8005870453011,10.77460156216617,62.17832944905686,5.856105833843875,330.16412567833925,Wheat,Peaty,Hard Red
79.09081313204895,13.662823475080076,25.92051398138541,36.06001871037849,58.28278371796134,4.840361764153511,188.1220606976363,Wheat,Loamy,Soft Red
47.7673406621145,60.62732294995059,23.318762307511086,43.02203641720698,68.80680054851318,4.5902953596503,230.63791987097724,Wheat,Peaty,Soft Red
118.83565194565008,86.7316805183453,80.57119268522705,36.28673908853099,42.84087734027272,5.212300925161253,45.17282480046365,Wheat,Saline,Soft Red
27.60951596672794,66.63789343133584,71.83492203660714,29.46032037785376,36.16064664994608,5.416661340906899,365.8244174928858,Wheat,Sandy,Soft Red
5.404235947365413,67.25223930037617,39.43382109102047,14.771331825190416,66.96172528594106,7.805243041600598,148.58816443137587,Wheat,Silt,Hard Red
55.451773163725576,38.73752511613424,38.06218800531864,18.34193524415597,94.067800604784,6.710160731765123,334.9054888048124,Wheat,Peaty,Hard Red
41.75404405811683,26.04623216031856,56.8852361764082,12.626106562024988,55.69227865742961,6.885272696484897,239.7494288345476,Wheat,Peaty,Durum
86.95337242023125,81.653699824788,90.58999272018036,17.894811300758576,76.7498081444943,5.517662576694439,90.54968558588908,Wheat,Sandy,Durum
119.25004938462511,76.45144424068654,36.25978217397618,19.008818003196136,44.78130156483452,6.222606944457588,194.36680233560756,Wheat,Saline,Durum
15.406594401873072,50.33428825022138,80.8429759374092,32.91469498036705,33.6553215153713,6.619377497317181,59.5748996807013,Wheat,Clay,Hard Red
66.48814803385966,22.782564953590697,22.336560641760165,41.91696408350272,78.11053194499723,7.894170216095722,147.7794532337973,Wheat,Silt,Durum
101.58788247803024,54.64561794254638,76.93322922921273,31.837905450434494,69.03970443072646,6.915373299113739,127.27342826224356,Wheat,Saline,Hard Red
106.84043387858377,68.5327915124632,79.8958228036269,15.316323244198731,66.45535211640757,8.18738905121857,370.8839139746796,Wheat,Loamy,Hard Red
94.4203160171882,61.814055158777016,34.5746609986937,37.44643526455686,49.39608785359978,7.384486514292505,276.8812420086924,Wheat,Sandy,Durum
82.23679346233996,28.929365397296905,86.87345780605528,32.95953909053687,74.38970273998493,6.498695634166229,102.9791228236983,Wheat,Sandy,Soft Red
33.42316407584926,66.7380492342627,64.56557676592672,42.65116417523257,93.94514326841278,6.594513706884031,191.3786398205153,Wheat,Silt,Hard Red
29.2617136142546,76.27216976753041,35.04081857475673,40.591347662317474,60.663995170886295,8.407583552809594,291.73322377289054,Wheat,Saline,Hard Red
95.53908193517503,14.561840860024075,49.10397141072287,13.057406661427928,44.49683389621788,5.502497466470175,393.5637076820888,Wheat,Loamy,Durum
131.23336115032885,48.955755967526514,69.18064015568677,26.20084910160258,54.46547053758562,6.745481084430599,319.2403065408471,Wheat,Clay,Durum
108.6474773973342,74.66269158847322,59.62229813370116,13.959061050333135,78.17841712361161,5.113353540936726,386.1366851081586,Wheat,Loamy,Hard Red
120.61225703759298,74.15763232709033,42.3033060925945,19.41135910599892,94.87762439693002,7.821340495808675,321.1249440018961,Wheat,Clay,Durum
71.04347361352309,82.54574123737399,17.038425994741658,18.722784699044105,89.27671835187863,4.624220374561068,234.8222977412714,Wheat,Saline,Hard Red
38.52951248063545,27.10318798336972,81.35037693624187,26.70498966024069,64.60612809811664,4.654649538131165,96.19418854080214,Wheat,Saline,Hard Red
129.91123217340072,50.35876245448312,46.59490923756931,22.67769133334761,55.05681473762573,4.93259062041678,197.80030396511853,Wheat,Saline,Durum
75.53427465800057,37.05473411775896,79.8879392187991,28.5846603809648,63.50217970472437,6.27428999835821,255.83278418664423,Wheat,Sandy,Soft Red
117.82132728196564,16.600223090570516,99.5159141676814,28.55211641682562,51.91112998573861,4.820089343422024,162.66611551706615,Wheat,Saline,Durum
7.759196161940821,50.13456653711697,72.71197744292543,21.74312423690869,97.79584118121646,7.76097960932209,294.9057493519118,Wheat,Sandy,Hard Red
141.3437444346581,58.25827658689122,69.64270669318472,10.920883814430836,74.80063262968478,5.5572487083673625,334.93531877299284,Wheat,Peaty,Durum
117.49740990589332,47.39717994358018,31.046585495241395,19.985422453387407,45.01920249974407,8.27832152529718,322.4546569718488,Wheat,Loamy,Durum
79.9703643767799,82.03359857913041,10.802839840246536,35.66461673215756,83.23581740662706,5.49266535559986,130.98305826405783,Wheat,Clay,Hard Red
36.19390876940858,64.9110628516222,88.85338849511064,10.63152821197731,85.90478777044214,4.587821584399036,390.4593610531757,Wheat,Peaty,Soft Red
45.898693089693,73.85068067221245,11.160890287786838,42.16669794643968,38.5591590443418,7.190304021265524,379.7099490166705,Wheat,Loamy,Hard Red
80.7281289209542,63.63345776594805,29.620077493687354,20.956628272046338,44.76952755003338,5.286924278426032,224.9175157811808,Wheat,Peaty,Soft Red
60.46129485256734,88.79249545414866,62.53786352499989,38.28227543939779,95.25471269042173,7.172399714968676,266.1758261095369,Wheat,Peaty,Soft Red
113.08161665377406,87.1321694817329,42.55725181923864,26.288036000970123,71.016171474239,8.280135641121555,190.89343455609824,Wheat,Silt,Durum
69.23234765782968,58.4999595478296,27.830720419464047,16.647460362500716,37.9871785967077,4.567614957649376,350.1625787747242,Wheat,Peaty,Hard Red
109.29218623101217,85.97760267595325,52.18164930210418,19.664200781018828,60.49119435467658,7.28379140832533,60.88559555528261,Wheat,Peaty,Soft Red
24.785297411505177,32.59020860307935,49.71631514587513,37.983672617133934,60.04680547607074,7.929343533154546,146.62330907756575,Wheat,Clay,Durum
132.9614792966948,18.893537940044997,71.58286278298438,32.703033054076265,36.46537120178418,6.107035373178638,175.0618572266362,Wheat,Silt,Soft Red
144.9898850967908,40.52373223189733,38.046109473084144,11.983048367117611,47.6886251341214,6.685142940390163,96.65775395642298,Wheat,Sandy,Hard Red
45.29194479977858,51.06570663468027,60.48197670587746,25.197677442671207,98.2970407112435,7.807700886909551,173.30667373658403,Wheat,Silt,Soft Red
135.0047786991774,74.02741594845887,34.802490125963885,21.636960823603328,85.9241189491673,4.587380746287778,105.04568237106746,Wheat,Loamy,Soft Red
32.60275047866141,19.91335393036949,37.27205981002737,32.79471732321923,64.37545888798479,7.090909631533599,185.5812733005241,Wheat,Clay,Soft Red
46.00717646589976,53.65881874897658,42.10042079045621,34.69975183566841,67.88426402527851,6.39336441048789,183.9072163989464,Wheat,Clay,Hard Red
117.76142248731682,75.59084014905947,51.40877467802535,32.72681458181316,52.01666173071536,4.71168493655896,289.62064221560854,Wheat,Saline,Durum
30.807312613954696,22.38461557730034,38.481634425344495,41.40029787611357,62.16823690044489,7.025464056811936,274.0740701156732,Wheat,Sandy,Soft Red
120.75123619583256,8.21938430257371,56.95199226728068,14.787525461373336,50.75816093121584,7.529700935395072,279.07911976894474,Wheat,Peaty,Durum
34.62977871378622,51.002912859818295,79.98362652814642,24.76012255432319,50.75480161946084,7.902659477425572,96.35035914460228,Wheat,Sandy,Soft Red
72.34696682381418,28.905939528467663,16.50855191769044,12.01904109288988,55.96819858043865,6.135436622634272,168.9251629628802,Wheat,Clay,Hard Red
74.83311080126087,75.0294749416816,44.04011802172371,29.443567168870228,80.96957825273822,6.546808502637523,399.2505387939743,Wheat,Saline,Durum
113.28988455201151,58.916694737326594,99.72028000320252,41.77732247374456,37.90143369751287,7.667605942928839,156.08000503319963,Wheat,Silt,Durum
106.77450264981272,17.886297085397445,72.40457576463746,32.39042329697362,91.21794896179928,5.602471308499338,87.36880161926713,Wheat,Peaty,Soft Red
63.16217907527903,52.80168224650251,26.925985495258725,40.29916391424267,50.84525179301162,8.413486240935452,127.50430187612449,Wheat,Sandy,Hard Red
51.92214980064677,33.5597433211542,52.39989403810687,22.252998832621973,36.77986362454613,6.7327877079894245,385.2657817820053,Wheat,Loamy,Soft Red
60.68963271651576,33.56895224635971,25.39267387859632,11.838814169320958,53.9693043907326,5.239841241047007,62.97115387379949,Wheat,Sandy,Durum
60.61206471364133,51.48341600206602,79.74843284450382,14.343238459742226,86.97800987794838,6.950608571105278,259.5784945265402,Wheat,Peaty,Soft Red
121.82014013256978,19.84541715172043,91.1520562256578,15.765526859713994,37.48060551216649,5.07065386500947,109.05425303112732,Wheat,Clay,Hard Red
8.511841711544152,46.948906140593344,73.79021209267222,43.97240499438348,72.71860942666764,6.220006364977268,30.58558116890261,Wheat,Peaty,Hard Red
114.105268872863,72.58489065123821,14.603911518206951,27.40373726849368,82.73628643781464,6.574272431343849,179.97788700957688,Wheat,Loamy,Durum
102.9747018191287,16.032737624018246,88.49283059323264,11.297852380880176,31.75558470046605,6.146654703602817,102.23863116758612,Wheat,Peaty,Durum
78.69013985513558,37.74821218462683,75.16232653355064,13.971529191666022,69.64131281311235,6.267132979060229,188.99840205817685,Wheat,Peaty,Durum
114.37778983202335,62.00897094161802,48.57160802998818,34.76289623668012,38.95636977463136,7.473503661011474,146.38752200125776,Wheat,Silt,Hard Red
33.87066617926506,57.56297186912625,80.80436365137837,41.17205501365794,93.16230899721346,4.560880519512583,132.80743460727217,Wheat,Saline,Hard Red
78.95607993304168,62.01948065032819,99.24787389659176,20.458110026159417,87.35977890622877,8.15379149115536,143.24241395567168,Wheat,Silt,Durum
89.8110133332813,42.27445693361411,30.97613771780304,44.74481197952852,79.43305345239324,7.053492198663504,365.8888729389869,Wheat,Silt,Soft Red
62.81623372598754,84.98212422077026,93.24330897508446,42.91164539139108,78.44441069517603,4.9629763867684,299.82591721849894,Wheat,Sandy,Durum
106.23451887616991,68.20048672256935,80.78550026683969,23.11720204887216,61.60225053974133,8.39705894674533,151.80301278175978,Wheat,Sandy,Hard Red
21.886090434764306,72.06338870567356,74.46165216779396,30.262262155268456,58.118789925156086,4.642293583074535,198.58608423851945,Wheat,Sandy,Hard Red
73.40500525605734,11.201574456245046,53.97766798219891,29.29247309413544,35.585532365505735,5.155247388041585,99.24733303282623,Wheat,Loamy,Durum
149.2368243163454,57.09903444764548,82.27518351081633,21.35206188793644,64.1647281447375,6.059409028256474,183.25166862172168,Wheat,Peaty,Durum
28.80003798032185,10.629010414122789,61.834581512452345,19.805226114809308,31.586354273472203,4.960092421220334,51.03799997665282,Wheat,Peaty,Durum
101.1024032724664,67.89089596766678,97.6858463859744,11.42100565383018,78.75047395064624,6.987565610436183,274.90735233727787,Wheat,Saline,Hard Red
135.48655908206496,71.48025984515085,63.34798191653856,10.16386389605378,33.838625578713255,8.259203813268016,249.15092337576223,Wheat,Loamy,Soft Red
106.57095082840698,17.593088090644745,65.57266863623536,32.89269702174941,68.8949853321437,6.427604622986351,307.57112777218845,Wheat,Saline,Durum
71.89425578526466,23.18701973708853,91.68893411461424,26.316928389010563,61.51312972476257,6.847400312936847,44.15922986842203,Wheat,Saline,Soft Red
105.28974968789775,28.817604845500977,53.714716614665406,17.009983027906145,88.3735987481344,6.495101253402667,218.1939187078266,Wheat,Clay,Soft Red
79.63071386754463,42.20585648812604,49.63459855848509,29.28286609614325,51.85682564568236,4.67798769405951,252.9727476998651,Wheat,Clay,Hard Red
16.853773668427635,44.8704112739955,55.13900383691279,18.389959709419365,33.492013995281575,8.212750656597844,118.71429242261904,Wheat,Saline,Durum
64.76881725818816,85.5866669100449,38.22184937426702,15.163593888965467,54.92164872712816,6.081883591227825,298.26937304878027,Wheat,Peaty,Hard Red
33.937575977829766,76.67407466474415,65.93046903098636,29.34404047194766,35.51683526602213,6.997194043187253,58.75878073721288,Wheat,Clay,Durum
80.67465516471579,10.23358230111658,79.25630735867749,23.82567185879641,37.84266849929944,6.153416757331118,64.22305938398509,Wheat,Loamy,Hard Red
36.883098736646886,19.14117773801352,14.257206921614024,25.534708262801654,41.31339590598621,8.172225157658875,200.17597552266008,Wheat,Loamy,Hard Red
72.82986548324246,25.65236289921317,77.4829529500852,40.46460595079336,77.43476040440072,6.405723454076659,337.2838297517763,Wheat,Sandy,Soft Red
59.2371814846985,84.6048915172669,86.25239339255259,10.316694645659176,33.890143640811424,6.173912982109568,343.9340255036442,Wheat,Saline,Soft Red
110.36262352820572,69.92148495017408,36.28043767713753,31.24138525933309,69.26677167847839,5.580558116931382,327.3177755294538,Wheat,Peaty,Soft Red
34.8538027889561,78.21438449226052,99.79912951112028,26.13428649348637,96.63375305460308,5.538731054635698,326.3167900286083,Wheat,Silt,Durum
77.41625689868917,30.72263887788324,99.69542183410935,28.471096582706,94.3922916988456,4.571831901352122,174.16521126736774,Wheat,Sandy,Durum
28.24924620902024,28.607054993305837,48.85729286469715,26.035554734271184,49.22523172233066,5.002284272174398,253.81783003772503,Wheat,Silt,Durum
7.9017858136986,85.47008408079772,24.85821541728042,10.673594547748072,99.37301044092474,4.78647109324929,372.49546597044906,Wheat,Clay,Durum
49.71980504487366,16.36740415568672,18.404074425971977,20.80720944211704,44.423946050132045,5.646011417841542,134.11133639394268,Wheat,Peaty,Soft Red
35.068335063476994,17.4553030150514,21.896396788135043,10.32546851285086,41.53713767622916,6.520969103033227,103.43074264615584,Wheat,Silt,Soft Red
13.824782243338811,56.59798041871789,99.0756120867388,13.22342701366136,92.10166000416108,6.20930543879631,271.310303494179,Wheat,Clay,Soft Red
6.606573154701253,17.43834266265299,81.10987746837603,40.65766015197838,44.116149631389135,6.235224155892629,308.0432342655908,Wheat,Peaty,Durum
106.08495624131348,15.365596652282257,52.36683309216463,29.82083647045867,54.55850912806726,6.248321314377947,361.9961436353041,Wheat,Silt,Hard Red
34.122508110395614,78.3473470016627,66.82767615131274,17.718678762956166,31.70690813004046,5.472427645791891,228.4365473155496,Wheat,Peaty,Durum
86.07495118819884,42.60244780502202,56.31357628169039,36.87933785898589,88.63682148476383,7.984519826089667,330.98872126800245,Wheat,Loamy,Soft Red
128.7015095387007,84.40421537927392,40.08467513686109,22.456618081358258,45.03811731585707,7.680489028429092,95.57022237822616,Wheat,Saline,Durum
34.89604999463008,31.487409106523888,67.95035231742742,27.05304249995476,41.5217344955666,4.969881507698885,177.13058445741532,Wheat,Clay,Durum
100.55755906004448,44.1212664966644,24.746691583043624,38.394141196000646,79.30524593896311,6.982131393177632,85.44942362397967,Wheat,Peaty,Durum
113.80697593075053,84.67738394663314,82.13881242970679,27.121189000938863,66.46394503709061,6.341344923723311,264.70182852032576,Wheat,Silt,Hard Red
95.359222323025,89.32292747737543,15.240316841385194,17.04556793727634,55.17711638774587,6.133084838927006,313.3529691795875,Wheat,Peaty,Hard Red
25.217327785608816,78.21853626532658,38.18243016986718,17.114370093834673,42.68212778267774,8.244371884995022,178.8104935506505,Wheat,Clay,Soft Red
28.9173374388434,48.81278806160525,47.67721680480897,36.93267832210488,75.78591777149066,4.583259656283093,244.99405454124863,Wheat,Loamy,Durum
56.32676885226177,69.07738916341154,97.66056751364437,24.590956005861543,31.354084402728137,4.622391517663166,255.1983278331876,Wheat,Silt,Soft Red
145.82468400471512,28.41178444404064,99.46201996138048,44.36321676813108,61.03168352493832,4.813277241020527,257.32017144465897,Wheat,Peaty,Durum
78.37105384712974,20.990616928884208,82.9350536665409,11.021828508607678,39.554188124442746,6.590805660593095,68.6048571036284,Wheat,Saline,Hard Red
23.682160754824977,59.06082674608044,27.93839985991138,42.77935233308066,59.873334417039146,7.966757610895078,175.45315631071125,Wheat,Peaty,Soft Red
